game_id,game_date,season,game_type,home_team_id,away_team_id,home_team,away_team,home_runs,away_runs,home_won,total_runs,margin,is_reds_game,home_wins,home_losses,away_wins,away_losses,roll5_home_runs,roll5_away_runs,roll5_total,roll5_margin,roll10_home_runs,roll10_away_runs,roll10_total,roll10_margin,ewm5_home_runs,ewm5_total,ewm5_margin,home_win_streak,scoring_trend,home_win_pct,away_win_pct,win_pct_diff
746164,2024-04-14,2024,R,119,135,Los Angeles Dodgers,San Diego Padres,3,6,0,9,-3,0,11,7,9,9,5.2,5.4,10.6,-0.2,5.8,4.3,10.1,1.5,4.932378088472601,8.552618110990501,1.3121380659546995,1,0.3333333333333339,0.6111111111111112,0.5,0.11111111111111116
746079,2024-04-14,2024,R,146,144,Miami Marlins,Atlanta Braves,7,9,0,16,-2,0,3,13,9,5,4.2,5.2,9.4,-1.0,5.5,4.5,10.0,1.0,4.288252058981734,8.701745407327001,-0.12524128936353365,0,-0.5333333333333332,0.1875,0.6428571428571429,-0.4553571428571429
746974,2024-04-15,2024,R,111,114,Boston Red Sox,Cleveland Guardians,0,6,0,6,-6,0,9,8,11,5,4.8,4.8,9.6,0.0,5.7,5.4,11.1,0.3,5.192168039321156,11.134496938218001,-0.7501608595756891,0,-0.3333333333333339,0.5294117647058824,0.6875,-0.15808823529411764
747053,2024-04-15,2024,R,110,142,Baltimore Orioles,Minnesota Twins,7,4,1,11,3,0,10,6,6,9,3.4,4.8,8.2,-1.4,5.3,5.7,11.0,-0.4,3.461445359547437,9.422997958812001,-2.500107239717126,0,-1.6,0.625,0.4,0.22499999999999998
746488,2024-04-15,2024,R,116,140,Detroit Tigers,Texas Rangers,0,1,0,1,-1,0,9,7,9,8,4.4,5.0,9.4,-0.6,5.1,5.7,10.8,-0.6,4.640963573031624,9.948665305874668,-0.6667381598114174,1,-0.7333333333333334,0.5625,0.5294117647058824,0.03308823529411764
745597,2024-04-15,2024,R,143,115,Philadelphia Phillies,Colorado Rockies,2,1,1,3,1,0,9,8,4,13,3.4,5.2,8.6,-1.8,4.3,5.3,9.6,-1.0,3.093975715354416,6.965776870583112,-0.7778254398742783,0,-1.6,0.5294117647058824,0.23529411764705882,0.29411764705882354
746080,2024-04-15,2024,R,146,137,Miami Marlins,San Francisco Giants,3,4,0,7,-1,0,3,14,7,10,3.2,4.2,7.4,-1.0,3.7,4.7,8.4,-1.0,2.729317143569611,5.643851247055409,-0.18521695991618556,1,-1.5333333333333332,0.17647058823529413,0.4117647058823529,-0.2352941176470588
745106,2024-04-15,2024,R,139,108,Tampa Bay Rays,Los Angeles Angels,3,7,0,10,-4,0,9,8,8,8,2.4,3.2,5.6,-0.8,3.6,4.0,7.6,-0.4,2.8195447623797407,6.0959008313702725,-0.4568113066107904,0,-2.1999999999999997,0.5294117647058824,0.5,0.02941176470588236
744951,2024-04-15,2024,R,141,147,Toronto Blue Jays,New York Yankees,3,1,1,4,2,0,9,8,12,5,3.0,3.4,6.4,-0.4,3.2,4.1,7.3,-0.9,2.87969650825316,7.397267220913515,-1.6378742044071934,0,-1.5333333333333332,0.5294117647058824,0.7058823529411765,-0.17647058823529416
745840,2024-04-15,2024,R,121,134,New York Mets,Pittsburgh Pirates,6,3,1,9,3,0,8,8,11,6,2.2,2.8,5.0,-0.6,3.3,3.9,7.2,-0.6,2.919797672168773,6.264844813942344,-0.42524946960479565,1,-1.9333333333333336,0.5,0.6470588235294118,-0.1470588235294118
746002,2024-04-15,2024,R,158,135,Milwaukee Brewers,San Diego Padres,3,7,0,10,-4,0,10,5,10,9,3.4,3.2,6.6,0.2,3.4,4.2,7.6,-0.8,3.9465317814458487,7.176563209294895,0.7165003535968029,2,-0.6000000000000001,0.6666666666666666,0.5263157894736842,0.14035087719298245
746406,2024-04-15,2024,R,117,144,Houston Astros,Atlanta Braves,1,6,0,7,-5,0,6,12,10,5,3.6,4.4,8.0,-0.8,3.4,4.3,7.7,-0.9,3.631021187630566,8.117708806196596,-0.8556664309354648,0,-0.06666666666666643,0.3333333333333333,0.6666666666666666,-0.3333333333333333
747213,2024-04-15,2024,R,109,112,Arizona Diamondbacks,Chicago Cubs,2,3,0,5,-1,0,8,9,10,6,3.2,4.8,8.0,-1.6,2.8,4.0,6.8,-1.2,2.754014125087044,7.745139204131064,-2.2371109539569765,0,-0.2666666666666666,0.47058823529411764,0.625,-0.15441176470588236
745677,2024-04-15,2024,R,133,138,Oakland Athletics,St. Louis Cardinals,1,3,0,4,-2,0,7,10,8,9,3.0,4.0,7.0,-1.0,3.0,3.7,6.7,-0.7,2.502676083391363,6.830092802754042,-1.8247406359713176,0,-0.1333333333333333,0.4117647058823529,0.47058823529411764,-0.05882352941176472
745268,2024-04-15,2024,R,136,113,Seattle Mariners,Cincinnati Reds,9,3,1,12,6,1,7,10,9,7,2.6,4.4,7.0,-1.8,2.4,3.6,6.0,-1.2,2.001784055594242,5.886728535169361,-1.8831604239808784,0,-0.4666666666666668,0.4117647058823529,0.5625,-0.15073529411764708
746158,2024-04-15,2024,R,119,120,Los Angeles Dodgers,Washington Nationals,4,6,0,10,-2,0,11,8,7,9,3.2,4.4,7.6,-1.2,3.3,3.8,7.1,-0.5,4.334522703729495,7.924485690112907,0.7445597173460811,1,-0.1333333333333333,0.5789473684210527,0.4375,0.14144736842105265
746813,2024-04-15,2024,R,145,118,Chicago White Sox,Kansas City Royals,0,2,0,2,-2,0,2,14,11,6,3.4,4.2,7.6,-0.8,3.5,4.3,7.8,-0.8,4.223015135819663,8.616323793408604,-0.17029352176927928,0,0.0,0.125,0.6470588235294118,-0.5220588235294118
744944,2024-04-16,2024,R,141,147,Toronto Blue Jays,New York Yankees,5,4,1,9,1,0,10,8,12,6,3.2,3.4,6.6,-0.2,3.2,4.1,7.3,-0.9,2.8153434238797757,6.410882528939069,-0.7801956811795195,0,0.26666666666666705,0.5555555555555556,0.6666666666666666,-0.11111111111111105
745108,2024-04-16,2024,R,139,108,Tampa Bay Rays,Los Angeles Angels,7,6,1,13,1,0,10,8,8,9,3.8,3.6,7.4,0.2,3.4,3.8,7.2,-0.4,3.5435622825865174,7.27392168595938,-0.18679712078634636,1,0.5333333333333332,0.5555555555555556,0.47058823529411764,0.08496732026143794
746486,2024-04-16,2024,R,116,140,Detroit Tigers,Texas Rangers,4,2,1,6,2,0,10,7,9,9,5.0,4.2,9.2,0.8,3.8,4.3,8.1,-0.5,4.695708188391012,9.182614457306252,0.2088019194757691,2,1.7333333333333334,0.5882352941176471,0.5,0.08823529411764708
747051,2024-04-16,2024,R,110,142,Baltimore Orioles,Minnesota Twins,11,3,1,14,8,0,11,6,6,10,4.0,4.0,8.0,0.0,3.6,4.2,7.8,-0.6,4.463805458927341,8.121742971537502,0.8058679463171794,3,0.4666666666666668,0.6470588235294118,0.375,0.2720588235294118
746081,2024-04-16,2024,R,146,137,Miami Marlins,San Francisco Giants,6,3,1,9,3,0,4,14,7,11,5.4,3.4,8.8,2.0,4.4,3.8,8.2,0.6,6.6425369726182275,10.081161981025001,3.203911964211453,4,1.2666666666666666,0.2222222222222222,0.3888888888888889,-0.16666666666666669
745593,2024-04-16,2024,R,143,115,Philadelphia Phillies,Colorado Rockies,5,0,1,5,5,0,10,8,4,14,6.6,3.6,10.2,3.0,4.9,3.5,8.4,1.4,6.428357981745485,9.720774654016667,3.1359413094743025,5,2.2666666666666666,0.5555555555555556,0.2222222222222222,0.33333333333333337
746976,2024-04-16,2024,R,111,114,Boston Red Sox,Cleveland Guardians,7,10,0,17,-3,0,9,9,12,5,6.6,2.8,9.4,3.8,5.2,3.2,8.4,2.0,5.95223865449699,8.147183102677777,3.757294206316202,6,2.133333333333333,0.5,0.7058823529411765,-0.20588235294117652
746400,2024-04-16,2024,R,117,144,Houston Astros,Atlanta Braves,2,6,0,8,-4,0,6,13,11,5,6.6,3.6,10.2,3.0,5.8,3.9,9.7,1.9,6.301492436331327,11.098122068451852,1.5048628042108012,0,1.8666666666666663,0.3157894736842105,0.6875,-0.3717105263157895
745837,2024-04-16,2024,R,121,134,New York Mets,Pittsburgh Pirates,3,1,1,4,2,0,9,8,11,7,6.2,4.4,10.6,1.8,5.1,4.2,9.3,0.9,4.867661624220885,10.065414712301235,-0.33009146385946586,0,1.7333333333333334,0.5294117647058824,0.6111111111111112,-0.0816993464052288
747214,2024-04-16,2024,R,109,112,Arizona Diamondbacks,Chicago Cubs,12,11,1,23,1,0,9,9,10,7,4.6,4.0,8.6,0.6,5.0,3.7,8.7,1.3,4.2451077494805896,8.043609808200824,0.4466056907603561,1,0.13333333333333286,0.5,0.5882352941176471,-0.08823529411764708
745270,2024-04-16,2024,R,136,113,Seattle Mariners,Cincinnati Reds,3,1,1,4,2,1,8,10,9,8,5.8,5.6,11.4,0.2,6.2,4.6,10.8,1.6,6.830071832987059,13.029073205467215,0.6310704605069041,2,0.5999999999999996,0.4444444444444444,0.5294117647058824,-0.08496732026143794
746157,2024-04-16,2024,R,119,120,Los Angeles Dodgers,Washington Nationals,6,2,1,8,4,0,12,8,7,10,5.4,5.8,11.2,-0.4,6.0,4.3,10.3,1.7,5.553381221991373,10.019382136978143,1.0873803070046026,3,0.13333333333333375,0.6,0.4117647058823529,0.18823529411764706
746004,2024-04-16,2024,R,158,135,Milwaukee Brewers,San Diego Padres,3,6,0,9,-3,0,10,6,11,9,5.2,4.2,9.4,1.0,5.9,3.9,9.8,2.0,5.702254147994249,9.34625475798543,2.0582535380030684,4,-0.39999999999999947,0.625,0.55,0.07499999999999996
745674,2024-04-16,2024,R,133,138,Oakland Athletics,St. Louis Cardinals,2,3,0,5,-1,0,7,11,9,9,5.4,4.2,9.6,1.2,5.8,4.3,10.1,1.5,4.8015027653294995,9.23083650532362,0.37216902533537893,0,0.20000000000000018,0.3888888888888889,0.5,-0.1111111111111111
745105,2024-04-17,2024,R,139,108,Tampa Bay Rays,Los Angeles Angels,4,5,0,9,-1,0,10,9,9,9,5.2,4.6,9.8,0.6,4.9,4.3,9.2,0.6,3.867668510219666,7.820557670215746,-0.08522064977641404,0,0.13333333333333375,0.5263157894736842,0.5,0.02631578947368418
746487,2024-04-17,2024,R,116,140,Detroit Tigers,Texas Rangers,4,5,0,9,-1,0,10,8,10,9,3.6,3.4,7.0,0.2,4.7,4.5,9.2,0.2,3.9117790068131106,8.213705113477163,-0.3901470998509427,0,-1.733333333333333,0.5555555555555556,0.5263157894736842,0.0292397660818714
745591,2024-04-17,2024,R,143,115,Philadelphia Phillies,Colorado Rockies,7,6,1,13,1,0,11,8,4,15,3.8,4.2,8.0,-0.4,4.6,5.0,9.6,-0.4,3.941186004542074,8.475803408984776,-0.5934313999006284,0,-1.4666666666666668,0.5789473684210527,0.21052631578947367,0.368421052631579
746973,2024-04-17,2024,R,111,114,Boston Red Sox,Cleveland Guardians,2,0,1,2,2,0,10,9,12,6,4.0,5.0,9.0,-1.0,4.6,4.6,9.2,0.0,4.960790669694716,9.983868939323184,-0.06228759993375229,1,-1.2666666666666666,0.5263157894736842,0.6666666666666666,-0.14035087719298245
746809,2024-04-17,2024,R,145,118,Chicago White Sox,Kansas City Royals,0,0,0,0,0,0,2,15,12,6,3.8,3.8,7.6,0.0,4.6,4.0,8.6,0.6,3.973860446463144,7.322579292882122,0.6251416000441651,2,-1.333333333333334,0.11764705882352941,0.6666666666666666,-0.5490196078431372
746076,2024-04-17,2024,R,146,137,Miami Marlins,San Francisco Giants,1,3,0,4,-2,0,4,15,8,11,3.4,3.2,6.6,0.2,4.3,3.9,8.2,0.4,2.649240297642096,4.881719528588081,0.41676106669611007,0,-1.0000000000000004,0.21052631578947367,0.42105263157894735,-0.21052631578947367
747049,2024-04-17,2024,R,110,142,Baltimore Orioles,Minnesota Twins,4,2,1,6,2,0,12,6,6,11,2.8,2.8,5.6,0.0,3.2,3.1,6.3,0.1,2.0994935317613974,4.5878130190587205,-0.3888259555359266,0,-1.2666666666666666,0.6666666666666666,0.35294117647058826,0.31372549019607837
745836,2024-04-17,2024,R,121,134,New York Mets,Pittsburgh Pirates,9,1,1,10,8,0,10,8,11,8,2.8,2.2,5.0,0.6,3.3,3.2,6.5,0.1,2.7329956878409316,5.058542012705813,0.40744936297604895,1,-1.2000000000000002,0.5555555555555556,0.5789473684210527,-0.023391812865497075
746005,2024-04-17,2024,R,158,135,Milwaukee Brewers,San Diego Padres,1,0,1,1,1,0,11,6,11,10,3.2,1.2,4.4,2.0,3.6,3.1,6.7,0.5,4.821997125227288,6.7056946751372095,2.938299575317366,2,-0.9333333333333336,0.6470588235294118,0.5238095238095238,0.12324929971988796
746809,2024-04-17,2024,R,145,118,Chicago White Sox,Kansas City Royals,2,1,1,3,1,0,3,15,12,7,3.0,1.2,4.2,1.8,3.4,2.5,5.9,0.9,3.5479980834848583,4.803796450091473,2.292199716878244,3,-1.0666666666666664,0.16666666666666666,0.631578947368421,-0.4649122807017544
744948,2024-04-17,2024,R,141,147,Toronto Blue Jays,New York Yankees,4,6,0,10,-2,0,10,9,13,6,3.4,1.4,4.8,2.0,3.4,2.3,5.7,1.1,3.0319987223232387,4.2025309667276485,1.8614664779188292,4,-0.6000000000000001,0.5263157894736842,0.6842105263157895,-0.1578947368421053
746159,2024-04-17,2024,R,119,120,Los Angeles Dodgers,Washington Nationals,0,2,0,2,-2,0,12,9,8,10,4.0,2.0,6.0,2.0,3.4,2.4,5.8,1.0,3.3546658148821593,6.135020644485099,0.5743109852792195,0,0.5333333333333332,0.5714285714285714,0.4444444444444444,0.12698412698412698
745671,2024-04-17,2024,R,133,138,Oakland Athletics,St. Louis Cardinals,6,3,1,9,3,0,8,11,9,10,3.2,2.0,5.2,1.2,3.0,2.1,5.1,0.9,2.236443876588106,4.756680429656733,-0.2837926764805203,0,-0.06666666666666643,0.42105263157894735,0.47368421052631576,-0.05263157894736842
747212,2024-04-17,2024,R,109,112,Arizona Diamondbacks,Chicago Cubs,3,5,0,8,-2,0,9,10,11,7,2.6,2.4,5.0,0.2,2.9,1.8,4.7,1.1,3.490962584392071,6.171120286437822,0.8108048823463198,1,-0.6666666666666665,0.47368421052631576,0.6111111111111112,-0.1374269005847954
745267,2024-04-17,2024,R,136,113,Seattle Mariners,Cincinnati Reds,5,1,1,6,4,1,9,10,9,9,3.0,3.4,6.4,-0.4,3.0,2.3,5.3,0.7,3.3273083895947138,6.780746857625215,-0.12613007843578683,0,-0.2666666666666666,0.47368421052631576,0.5,-0.026315789473684237
746401,2024-04-17,2024,R,117,144,Houston Astros,Atlanta Braves,4,5,0,9,-1,0,6,14,12,5,3.6,3.4,7.0,0.2,3.5,2.4,5.9,1.1,3.8848722597298093,6.520497905083476,1.249246614376142,1,0.1333333333333333,0.3,0.7058823529411765,-0.4058823529411765
746807,2024-04-17,2024,R,145,118,Chicago White Sox,Kansas City Royals,2,4,0,6,-2,0,2,15,12,6,3.6,3.2,6.8,0.4,3.8,2.6,6.4,1.2,3.923248173153206,7.346998603388985,0.49949774291742804,0,0.1333333333333333,0.11764705882352941,0.6666666666666666,-0.5490196078431372
746485,2024-04-18,2024,R,116,140,Detroit Tigers,Texas Rangers,7,9,0,16,-2,0,10,9,11,9,4.0,3.6,7.6,0.4,3.6,2.8,6.4,0.8,3.2821654487688043,6.897999068925991,-0.3336681713883813,0,0.6666666666666665,0.5263157894736842,0.55,-0.023684210526315863
745104,2024-04-18,2024,R,139,108,Tampa Bay Rays,Los Angeles Angels,2,1,1,3,1,0,11,9,9,10,4.2,4.8,9.0,-0.6,3.4,3.6,7.0,-0.2,4.521443632512536,9.931999379283994,-0.8891121142589209,0,0.8666666666666667,0.55,0.47368421052631576,0.07631578947368428
746970,2024-04-18,2024,R,111,114,Boston Red Sox,Cleveland Guardians,4,5,0,9,-1,0,10,10,13,6,4.0,4.0,8.0,0.0,3.5,3.7,7.2,-0.2,3.6809624216750243,7.621332919522662,-0.2594080761726139,1,0.6666666666666665,0.5,0.6842105263157895,-0.1842105263157895
745356,2024-04-18,2024,R,137,109,San Francisco Giants,Arizona Diamondbacks,5,0,1,5,5,0,9,11,9,11,3.8,4.8,8.6,-1.0,3.7,4.1,7.8,-0.4,3.787308281116683,8.080888613015107,-0.5062720507817425,0,0.19999999999999973,0.45,0.45,0.0
746729,2024-04-19,2024,R,113,108,Cincinnati Reds,Los Angeles Angels,7,1,1,8,6,1,10,9,9,11,4.0,3.8,7.8,0.2,3.8,3.5,7.3,0.3,4.1915388540777885,7.053925742010072,1.3291519661455051,1,0.1333333333333333,0.5263157894736842,0.45,0.07631578947368417
746160,2024-04-19,2024,R,119,121,Los Angeles Dodgers,New York Mets,4,9,0,13,-5,0,12,10,11,8,5.0,3.2,8.2,1.8,4.5,3.4,7.9,1.1,5.127692569385192,7.369283828006715,2.8861013107636704,2,0.9333333333333336,0.5454545454545454,0.5789473684210527,-0.03349282296650724
745430,2024-04-19,2024,R,135,141,San Diego Padres,Toronto Blue Jays,1,5,0,6,-4,0,11,11,11,9,4.4,3.2,7.6,1.2,4.3,4.0,8.3,0.3,4.751795046256794,9.246189218671143,0.2574008738424469,0,0.666666666666667,0.5,0.55,-0.050000000000000044
746892,2024-04-19,2024,R,112,146,Chicago Cubs,Miami Marlins,8,3,1,11,5,0,12,7,4,16,4.2,4.0,8.2,0.2,4.1,4.0,8.1,0.1,3.5011966975045294,8.164126145780761,-1.1617327507717021,0,0.4666666666666668,0.631578947368421,0.2,0.431578947368421
745518,2024-04-19,2024,R,134,111,Pittsburgh Pirates,Boston Red Sox,1,8,0,9,-7,0,11,9,11,10,5.0,3.6,8.6,1.4,4.4,4.2,8.6,0.2,5.000797798336353,9.109417430520507,0.8921781661521986,1,0.8666666666666663,0.55,0.5238095238095238,0.02619047619047621
745592,2024-04-19,2024,R,143,145,Philadelphia Phillies,Chicago White Sox,7,0,1,7,7,0,12,8,3,16,4.2,5.2,9.4,-1.0,4.1,4.5,8.6,-0.4,3.6671985322242353,9.072944953680338,-1.7385478892318675,0,0.26666666666666705,0.6,0.15789473684210525,0.4421052631578947
744872,2024-04-19,2024,R,120,117,Washington Nationals,Houston Astros,3,5,0,8,-2,0,8,11,7,14,4.2,5.0,9.2,-0.8,4.6,4.1,8.7,0.5,4.778132354816157,8.381963302453558,1.174301407178755,1,-0.20000000000000018,0.42105263157894735,0.3333333333333333,0.08771929824561403
746650,2024-04-19,2024,R,114,133,Cleveland Guardians,Oakland Athletics,10,2,1,12,8,0,14,6,8,12,4.0,4.2,8.2,-0.2,4.2,3.7,7.9,0.5,4.185421569877438,8.254642201635706,0.11620093811916998,0,-0.20000000000000018,0.7,0.4,0.29999999999999993
745352,2024-04-19,2024,R,137,109,San Francisco Giants,Arizona Diamondbacks,1,17,0,18,-16,0,9,12,10,11,5.8,3.6,9.4,2.2,5.0,3.8,8.8,1.2,6.123614379918291,9.503094801090471,2.7441339587461133,1,1.1333333333333329,0.42857142857142855,0.47619047619047616,-0.047619047619047616
746325,2024-04-19,2024,R,118,110,Kansas City Royals,Baltimore Orioles,9,4,1,13,5,0,13,7,12,7,4.4,6.4,10.8,-2.0,4.7,5.0,9.7,-0.3,4.415742919945528,12.335396534060314,-3.503910694169258,0,0.0,0.65,0.631578947368421,0.018421052631579005
745922,2024-04-19,2024,R,142,116,Minnesota Twins,Detroit Tigers,4,5,0,9,-1,0,6,12,11,9,6.0,5.6,11.6,0.4,5.1,5.4,10.5,-0.3,5.943828613297018,12.556931022706877,-0.6692737961128387,1,1.2666666666666666,0.3333333333333333,0.55,-0.21666666666666673
745189,2024-04-19,2024,R,138,158,St. Louis Cardinals,Milwaukee Brewers,1,2,0,3,-1,0,9,11,12,6,5.4,6.6,12.0,-1.2,4.8,5.8,10.6,-1.0,5.295885742198013,11.37128734847125,-0.7795158640752259,0,0.5333333333333341,0.45,0.6666666666666666,-0.21666666666666662
747136,2024-04-19,2024,R,144,140,Atlanta Braves,Texas Rangers,8,3,1,11,5,0,13,5,11,10,5.0,6.0,11.0,-1.0,4.5,5.1,9.6,-0.6,3.8639238281320085,8.580858232314167,-0.8530105760501506,0,0.5333333333333332,0.7222222222222222,0.5238095238095238,0.19841269841269837
745758,2024-04-19,2024,R,147,139,New York Yankees,Tampa Bay Rays,5,3,1,8,2,0,14,6,11,10,4.6,6.2,10.8,-1.6,5.2,4.9,10.1,0.3,5.24261588542134,9.387238821542779,1.0979929492998997,1,-0.2666666666666666,0.7,0.5238095238095238,0.17619047619047612
746893,2024-04-20,2024,R,112,146,Chicago Cubs,Miami Marlins,2,3,0,5,-1,0,12,8,5,16,5.4,3.4,8.8,2.0,4.9,4.9,9.8,0.0,5.161743923614226,8.92482588102852,1.398661966199933,2,0.4666666666666668,0.6,0.23809523809523808,0.3619047619047619
745760,2024-04-20,2024,R,147,139,New York Yankees,Tampa Bay Rays,0,2,0,2,-2,0,14,7,12,10,4.0,3.2,7.2,0.8,5.0,4.4,9.4,0.6,4.107829282409484,7.6165505873523465,0.599107977466622,0,-0.7333333333333334,0.6666666666666666,0.5454545454545454,0.12121212121212122
745190,2024-04-20,2024,R,138,158,St. Louis Cardinals,Milwaukee Brewers,5,12,0,17,-7,0,9,12,13,6,3.2,2.6,5.8,0.6,4.3,4.6,8.9,-0.3,2.738552854939656,5.744367058234897,-0.2672613483555853,0,-1.0666666666666664,0.42857142857142855,0.6842105263157895,-0.25563909774436094
744865,2024-04-20,2024,R,120,117,Washington Nationals,Houston Astros,5,4,1,9,1,0,9,11,7,15,4.0,4.6,8.6,-0.6,4.5,5.3,9.8,-0.8,3.4923685699597704,9.49624470548993,-2.51150756557039,0,-0.33333333333333304,0.45,0.3181818181818182,0.13181818181818183
745921,2024-04-20,2024,R,142,116,Minnesota Twins,Detroit Tigers,4,3,1,7,1,0,7,12,11,10,3.4,4.8,8.2,-1.4,4.0,5.5,9.5,-1.5,3.9949123799731807,9.330829803659954,-1.3410050437135934,1,-1.1999999999999997,0.3684210526315789,0.5238095238095238,-0.1553884711779449
746891,2024-04-20,2024,R,112,146,Chicago Cubs,Miami Marlins,0,0,0,0,0,0,12,8,5,16,3.2,4.8,8.0,-1.6,4.3,4.1,8.4,0.2,3.996608253315454,8.553886535773303,-0.5606700291423956,2,-1.1333333333333329,0.6,0.23809523809523808,0.3619047619047619
746891,2024-04-20,2024,R,112,146,Chicago Cubs,Miami Marlins,5,3,1,8,2,0,13,8,5,17,2.8,4.2,7.0,-1.4,3.4,3.7,7.1,-0.3,2.6644055022103026,5.702591023848869,-0.3737800194282637,0,-1.4666666666666668,0.6190476190476191,0.22727272727272727,0.3917748917748918
746156,2024-04-20,2024,R,119,121,Los Angeles Dodgers,New York Mets,4,6,0,10,-2,0,12,11,12,8,3.8,4.4,8.2,-0.6,3.5,3.5,7.0,0.0,3.4429370014735348,6.4683940158992455,0.41747998704782424,1,-0.3333333333333339,0.5217391304347826,0.6,-0.07826086956521738
745590,2024-04-20,2024,R,143,145,Philadelphia Phillies,Chicago White Sox,9,5,1,14,4,0,13,8,3,17,3.6,3.2,6.8,0.4,3.8,3.9,7.7,-0.1,3.628624667649023,7.645596010599498,-0.38834667530145045,0,-0.6000000000000001,0.6190476190476191,0.15,0.46904761904761905
746570,2024-04-20,2024,R,115,136,Colorado Rockies,Seattle Mariners,0,7,0,7,-7,0,4,16,10,10,4.4,3.4,7.8,1.0,3.9,4.1,8.0,-0.2,5.419083111766015,9.763730673732999,1.074435549799033,1,0.2666666666666666,0.2,0.5,-0.3
746726,2024-04-20,2024,R,113,108,Cincinnati Reds,Los Angeles Angels,7,5,1,12,2,1,11,9,9,12,3.6,4.2,7.8,-0.6,3.4,4.5,7.9,-1.1,3.6127220745106765,8.842487115822,-1.6170429668006445,0,-0.46666666666666634,0.55,0.42857142857142855,0.1214285714285715
746651,2024-04-20,2024,R,114,133,Cleveland Guardians,Oakland Athletics,6,3,1,9,3,0,15,6,8,13,5.0,5.2,10.2,-0.2,3.9,4.7,8.6,-0.8,4.741814716340451,9.894991410548,-0.41136197786709633,1,1.0666666666666669,0.7142857142857143,0.38095238095238093,0.33333333333333337
745354,2024-04-20,2024,R,137,109,San Francisco Giants,Arizona Diamondbacks,7,3,1,10,4,0,10,12,10,12,5.2,5.2,10.4,0.0,4.5,4.8,9.3,-0.3,5.1612098108936335,9.596660940365334,0.7257586814219358,2,1.1333333333333337,0.45454545454545453,0.45454545454545453,0.0
745431,2024-04-20,2024,R,135,141,San Diego Padres,Toronto Blue Jays,2,5,0,7,-3,0,11,12,12,9,5.8,4.6,10.4,1.2,4.7,3.9,8.6,0.8,5.77413987392909,9.731107293576889,1.8171724542812904,3,1.333333333333333,0.4782608695652174,0.5714285714285714,-0.09316770186335399
746324,2024-04-20,2024,R,118,110,Kansas City Royals,Baltimore Orioles,7,9,0,16,-2,0,13,8,13,7,4.4,4.6,9.0,-0.2,4.4,4.0,8.4,0.4,4.51609324928606,8.820738195717926,0.21144830285419358,0,0.3333333333333339,0.6190476190476191,0.65,-0.030952380952380953
745515,2024-04-20,2024,R,134,111,Pittsburgh Pirates,Boston Red Sox,2,4,0,6,-2,0,11,10,12,10,5.8,5.0,10.8,0.8,4.7,4.6,9.3,0.1,5.344062166190707,11.21382546381195,-0.5257011314305376,0,1.5999999999999996,0.5238095238095238,0.5454545454545454,-0.021645021645021578
747135,2024-04-20,2024,R,144,140,Atlanta Braves,Texas Rangers,5,2,1,7,3,0,14,5,11,11,4.8,4.8,9.6,0.0,4.9,5.0,9.9,-0.1,4.229374777460471,9.4758836425413,-1.0171340876203585,0,0.5999999999999996,0.7368421052631579,0.5,0.23684210526315785
746727,2024-04-21,2024,R,113,108,Cincinnati Reds,Los Angeles Angels,3,0,1,3,3,1,12,9,9,13,4.6,4.6,9.2,0.0,4.9,4.9,9.8,0.0,4.486249851640314,8.650589095027533,0.3219106082530943,1,0.06666666666666643,0.5714285714285714,0.4090909090909091,0.16233766233766228
746572,2024-04-21,2024,R,115,136,Colorado Rockies,Seattle Mariners,0,0,0,0,0,0,5,16,10,11,3.8,4.0,7.8,-0.2,4.8,4.3,9.1,0.5,3.990833234426876,6.767059396685021,1.2146070721687294,2,-0.6000000000000005,0.23809523809523808,0.47619047619047616,-0.23809523809523808
744866,2024-04-21,2024,R,120,117,Washington Nationals,Houston Astros,6,0,1,6,6,0,10,11,7,16,3.4,3.0,6.4,0.4,3.9,3.8,7.7,0.1,2.6605554896179173,4.511372931123348,0.8097380481124863,0,-0.6666666666666665,0.47619047619047616,0.30434782608695654,0.17184265010351962
745514,2024-04-21,2024,R,134,111,Pittsburgh Pirates,Boston Red Sox,1,6,0,7,-5,0,11,11,13,10,3.2,1.2,4.4,2.0,4.5,3.1,7.6,1.4,3.773703659745278,5.007581954082232,2.539825365408324,1,-1.0,0.5,0.5652173913043478,-0.06521739130434778
745588,2024-04-21,2024,R,143,145,Philadelphia Phillies,Chicago White Sox,8,2,1,10,6,0,14,8,3,18,3.0,1.6,4.6,1.4,3.9,3.2,7.1,0.7,2.849135773163519,5.671721302721488,0.026550243605549362,0,-1.2666666666666666,0.6363636363636364,0.14285714285714285,0.4935064935064935
745759,2024-04-21,2024,R,147,139,New York Yankees,Tampa Bay Rays,5,4,1,9,1,0,15,7,12,11,3.6,1.6,5.2,2.0,4.1,3.1,7.2,1.0,4.566090515442347,7.1144808684809915,2.0177001624036994,1,-0.8666666666666667,0.6818181818181818,0.5217391304347826,0.16007905138339917
746652,2024-04-21,2024,R,114,133,Cleveland Guardians,Oakland Athletics,6,2,1,8,4,0,16,6,8,14,4.0,2.4,6.4,1.6,3.9,3.2,7.1,0.7,4.710727010294898,7.742987245653995,1.6784667749357995,2,-0.5333333333333332,0.7272727272727273,0.36363636363636365,0.36363636363636365
